File Path,Domain Tag,File Type,Data Shape,Channel Names,Number of Channels,Sampling Rate,Duration,Completeness Check
../raweeg/physionet_capslpdb/rbd3.edf,physionet_capslpdb,standard_data,"(24, 18585600)","EEGDual:ROC-LOC, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, EEGDual:F8-T4, EEGDual:F7-T3, Unknown:TORACE, Unknown:ADDOME, Unknown:Position, Unknown:SAO2, Unknown:MIC, Unknown:HR, Unknown:PLETH, Unknown:STAT",24,512.0,36299.998046875,Completed
../raweeg/physionet_capslpdb/rbd18.edf,physionet_capslpdb,standard_data,"(22, 16896000)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",22,512.0,32999.998046875,Completed
../raweeg/physionet_capslpdb/nfle18.edf,physionet_capslpdb,standard_data,"(23, 17495040)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT, Unknown:MIC",23,512.0,34169.998046875,Completed
../raweeg/physionet_capslpdb/nfle4.edf,physionet_capslpdb,standard_data,"(23, 17756160)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT, Unknown:MIC",23,512.0,34679.998046875,Completed
../raweeg/physionet_capslpdb/rbd16.edf,physionet_capslpdb,standard_data,"(24, 16865792)","EEGDual:ROC-LOC, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, EEGDual:F8-T4, EEGDual:F7-T3, Unknown:TORACE, Unknown:ADDOME, Unknown:Position, Unknown:SAO2, Unknown:MIC, Unknown:HR, Unknown:PLETH, Unknown:STAT",24,512.0,32940.998046875,Completed
../raweeg/physionet_capslpdb/n14.edf,physionet_capslpdb,standard_data,"(11, 5910200)","Unknown:LOC, Unknown:ROC, Unknown:CHIN1, Unknown:CHIN2, Unknown:F3A2, Unknown:F4A1, Unknown:C3A2, Unknown:C4A1, Unknown:O1A2, Unknown:O2A1, ECG:",11,200.0,29550.995,Completed
../raweeg/physionet_capslpdb/sdb3.edf,physionet_capslpdb,standard_data,"(18, 15759360)","EEGDual:ROC-LOC, EEGDual:LOC-ROC, EEGDual:F2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, Unknown:TERMISTO, Unknown:TORACE, Unknown:ADDOME, EEGDual:Dx1-DX2, EEGDual:SX1-SX2, Unknown:Posizione, Unknown:HR, Unknown:SpO2, Unknown:Sound",18,512.0,30779.998046875,Completed
../raweeg/physionet_capslpdb/nfle15.edf,physionet_capslpdb,standard_data,"(22, 16296960)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",22,512.0,31829.998046875,Completed
../raweeg/physionet_capslpdb/n4.edf,physionet_capslpdb,standard_data,"(17, 7148000)","EOG:dx, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:C4-A1, Unknown:milo, EOG:sin, Unknown:tibdx, Unknown:tibsin, Unknown:cannula, Unknown:toracico, Unknown:ekg, Unknown:deltoide, Unknown:HeartRateVaria, Unknown:Flattening, Unknown:Flow",17,200.0,35739.995,Completed
../raweeg/physionet_capslpdb/nfle24.edf,physionet_capslpdb,standard_data,"(23, 15559680)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT, Unknown:MIC",23,512.0,30389.998046875,Completed
../raweeg/physionet_capslpdb/ins9.edf,physionet_capslpdb,standard_data,"(23, 17157120)","EEGDual:ROC-LOC, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, EEGDual:F8-T4, EEGDual:F7-T3, Unknown:TORACE, Unknown:ADDOME, Unknown:Position, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",23,512.0,33509.998046875,Completed
../raweeg/physionet_capslpdb/plm9.edf,physionet_capslpdb,standard_data,"(22, 16097792)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",22,512.0,31440.998046875,Completed
../raweeg/physionet_capslpdb/nfle21.edf,physionet_capslpdb,standard_data,"(22, 17740800)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",22,512.0,34649.998046875,Completed
../raweeg/physionet_capslpdb/nfle14.edf,physionet_capslpdb,standard_data,"(23, 15529472)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT, Unknown:MIC",23,512.0,30330.998046875,Completed
../raweeg/physionet_capslpdb/nfle6.edf,physionet_capslpdb,standard_data,"(23, 6873856)","EEGDual:2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:Pleth, Unknown:OxStatus, Unknown:MIC",23,256.0,26850.99609375,Completed
../raweeg/physionet_capslpdb/ins6.edf,physionet_capslpdb,standard_data,"(14, 24729600)","EEGDual:ROC-LOC, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",14,512.0,48299.998046875,Completed
../raweeg/physionet_capslpdb/n5.edf,physionet_capslpdb,standard_data,"(23, 16097792)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT, Unknown:MIC",23,512.0,31440.998046875,Completed
../raweeg/physionet_capslpdb/n1.edf,physionet_capslpdb,standard_data,"(21, 17725440)","EEGDual:ROC-LOC, EEGDual:LOC-ROC, EEGDual:F2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, Unknown:TERMISTO, Unknown:TORACE, Unknown:ADDOME, EEGDual:Dx1-DX2, EEGDual:SX1-SX2, Unknown:Posizione, Unknown:HR, Unknown:SpO2",21,512.0,34619.998046875,Completed
../raweeg/physionet_capslpdb/plm6.edf,physionet_capslpdb,standard_data,"(18, 19415040)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",18,512.0,37919.998046875,Completed
../raweeg/physionet_capslpdb/narco2.edf,physionet_capslpdb,standard_data,"(13, 17648640)","EEGDual:ROC-LOC, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, Unknown:TORACE, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",13,512.0,34469.998046875,Completed
../raweeg/physionet_capslpdb/n10.edf,physionet_capslpdb,standard_data,"(18, 15052800)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2",18,512.0,29399.998046875,Completed
../raweeg/physionet_capslpdb/nfle5.edf,physionet_capslpdb,standard_data,"(22, 16972800)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",22,512.0,33149.998046875,Completed
../raweeg/physionet_capslpdb/nfle40.edf,physionet_capslpdb,standard_data,"(22, 16865280)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",22,512.0,32939.998046875,Completed
../raweeg/physionet_capslpdb/n15.edf,physionet_capslpdb,standard_data,"(11, 5930000)","EOG:-L, EOG:-R, Unknown:CHIN1, Unknown:CHIN2, Unknown:F3A2, Unknown:F4A1, Unknown:C3A2, Unknown:C4A1, Unknown:O1A2, Unknown:O2A1, Unknown:EKG",11,200.0,29649.995,Completed
../raweeg/physionet_capslpdb/ins3.edf,physionet_capslpdb,standard_data,"(15, 7910656)","EEGDual:ROC-LOC, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, EEGDual:F8-T4, EEGDual:F7-T3, Unknown:TORACE, Unknown:ADDOME, Unknown:STAT",15,256.0,30900.99609375,Completed
../raweeg/physionet_capslpdb/narco1.edf,physionet_capslpdb,standard_data,"(15, 17326080)","EEGDual:ROC-LOC, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, Unknown:TORACE, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",15,512.0,33839.998046875,Completed
../raweeg/physionet_capslpdb/plm3.edf,physionet_capslpdb,standard_data,"(20, 12902400)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, EEGDual:T4-T6, EEGDual:T3-T5, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",20,512.0,25199.998046875,Completed
../raweeg/physionet_capslpdb/rbd7.edf,physionet_capslpdb,standard_data,"(23, 16189952)","EEGDual:ROC-LOC, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, EEGDual:F8-T4, EEGDual:F7-T3, Unknown:TORACE, Unknown:ADDOME, Unknown:Position, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",23,512.0,31620.998046875,Completed
../raweeg/physionet_capslpdb/n6.edf,physionet_capslpdb,standard_data,"(8, 4048000)","EEGDual:LOC-A1, EEGDual:ROC-A2, Unknown:EMG-EMG, EEGDual:C3-A2, EEGDual:O2-A1, ECG:, Unknown:TAG, Unknown:THE",8,128.0,31624.9921875,Completed
../raweeg/physionet_capslpdb/n2.edf,physionet_capslpdb,standard_data,"(15, 22579200)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT, Unknown:MIC",15,512.0,44099.998046875,Completed
../raweeg/physionet_capslpdb/rbd12.edf,physionet_capslpdb,standard_data,"(23, 16481792)","EEGDual:ROC-LOC, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, EEGDual:F8-T4, EEGDual:F7-T3, Unknown:TORACE, Unknown:ADDOME, Unknown:SAO2, Unknown:MIC, Unknown:HR, Unknown:PLETH, Unknown:STAT",23,512.0,32190.998046875,Completed
../raweeg/physionet_capslpdb/rbd4.edf,physionet_capslpdb,standard_data,"(18, 26388992)","EEGDual:ROC-LOC, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, EEGDual:F8-T4, EEGDual:F7-T3, Unknown:TORACE, Unknown:SAO2, Unknown:MIC, Unknown:HR, Unknown:PLETH, Unknown:STAT",18,512.0,51540.998046875,Completed
../raweeg/physionet_capslpdb/rbd10.edf,physionet_capslpdb,standard_data,"(22, 13179392)","EEGDual:ROC-LOC, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, EEGDual:F8-T4, EEGDual:F7-T3, Unknown:TORACE, Unknown:ADDOME, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",22,512.0,25740.998046875,Completed
../raweeg/physionet_capslpdb/nfle2.edf,physionet_capslpdb,standard_data,"(22, 16082432)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",22,512.0,31410.998046875,Completed
../raweeg/physionet_capslpdb/n7.edf,physionet_capslpdb,standard_data,"(8, 3781120)","EEGDual:LOC-A1, EEGDual:ROC-A2, Unknown:EMG-EMG, EEGDual:C3-A2, EEGDual:O2-A1, ECG:, Unknown:TAG, Unknown:THE",8,128.0,29539.9921875,Completed
../raweeg/physionet_capslpdb/sdb4.edf,physionet_capslpdb,standard_data,"(18, 10007040)","EEGDual:ROC-LOC, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, Unknown:MIC, Unknown:Flusso, Unknown:TORACE, Unknown:ADDDOME, Unknown:SAO2, EEGDual:SX1-SX2, EEGDual:DX1-DX2, Unknown:Position, Unknown:HR, Unknown:PLETH",18,256.0,39089.99609375,Completed
../raweeg/physionet_capslpdb/rbd15.edf,physionet_capslpdb,standard_data,"(12, 26066432)","EEGDual:ROC-LOC, EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:C4-A1, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, EEGDual:F8-T4, EEGDual:F7-T3",12,512.0,50910.998046875,Completed
../raweeg/physionet_capslpdb/n11.edf,physionet_capslpdb,standard_data,"(22, 16189440)","EEGDual:Fp2-F4, EEGDual:F4-C4, EEGDual:C4-P4, EEGDual:P4-O2, EEGDual:F8-T4, EEGDual:T4-T6, EEGDual:1-F3, EEGDual:F3-C3, EEGDual:C3-P3, EEGDual:P3-O1, EEGDual:F7-T3, EEGDual:T3-T5, EEGDual:C4-A1, EEGDual:ROC-LOC, EEGDual:EMG1-EMG2, ECG:1-2, EEGDual:DX1-DX2, EEGDual:SX1-SX2, Unknown:SAO2, Unknown:HR, Unknown:PLETH, Unknown:STAT",22,512.0,31619.998046875,Completed
